Date,SPY,QQQ,IWM,DIA,VTV,VUG,MDY,EFA,VEA,IEV,EWJ,EWU,EEM,VWO,FXI,EWZ,INDA,AGG,BND,IEF,TLT,SHY,LQD,VCIT,VCSH,HYG,JNK,SJNK,GLD,SLV,DBC,USO,PDBC,VNQ,IYR,SCHH,IGF,PAVE,UUP,BIL,SHV
2025-12-08,678.0128,622.0081,248.9954,473.5644,186.5078,81.9245,599.1986,92.3487,60.4583,65.4768,79.7562,41.6668,53.5709,53.0919,38.7552,31.3429,53.08,97.5855,72.4001,94.1135,85.5983,81.0641,107.75,81.5224,77.6285,77.8303,93.4483,24.3288,385.42,52.71,22.2898,70.49,13.2073,86.6847,93.0724,20.6091,59.8608,48.0214,27.1913,89.597,107.9292
2025-12-09,677.4276,622.7752,249.5116,471.851,186.0056,81.9079,598.7624,92.2231,60.39,65.2241,79.8713,41.4734,53.4827,53.0038,38.1169,31.3333,53.27,97.4976,72.3513,93.9766,85.6859,81.0249,107.6136,81.4057,77.5603,77.7434,93.3135,24.3,387.4,55.17,22.2414,69.86,13.1688,86.3543,92.5905,20.4918,59.7153,47.6446,27.23,89.6166,107.9389
2025-12-10,681.9204,625.3259,252.906,476.7337,188.5949,81.9478,610.1348,93.248,61.0736,66.0697,80.4465,42.0344,54.0809,53.4446,38.382,31.362,53.36,97.8103,72.5663,94.2797,86.0171,81.1621,108.1104,81.7073,77.726,78.0043,93.6408,24.3672,389.05,56.07,22.3769,70.54,13.265,86.6653,92.9347,20.5926,59.7347,48.5965,27.085,89.6166,107.9683
2025-12-11,683.5072,623.3033,255.8736,483.1911,190.1505,81.9046,615.9548,93.7991,61.3275,66.5945,80.7437,42.2181,53.8259,53.327,38.4802,31.7353,53.57,97.8298,72.5663,94.2895,85.9002,81.1719,107.9545,81.7073,77.7455,77.9946,93.6312,24.3672,393.24,57.62,22.3575,69.25,13.2554,87.0443,93.3084,20.6419,60.346,49.3303,26.9883,89.6263,107.9879
2025-12-12,676.1581,611.3868,251.9532,480.7449,189.5204,80.6154,607.894,93.306,61.015,66.0988,80.5328,41.8603,53.1982,52.8373,38.3722,31.8884,53.14,97.5269,72.3415,94.0353,85.0723,81.1817,107.3019,81.396,77.6773,77.8497,93.4387,24.3288,395.44,56.1,22.1737,68.81,13.1206,86.9374,93.1805,20.6321,60.2005,48.656,27.027,89.6655,108.0173
2025-12-15,675.1365,608.318,250.0475,480.517,190.2391,80.2167,606.7339,93.8764,61.3665,66.6722,81.3669,42.3149,53.0413,52.6805,38.0384,32.1372,53.1,97.6246,72.4295,94.1135,85.1307,81.2307,107.4286,81.4933,77.7358,77.8883,93.5349,24.3384,395.8,58.11,22.0673,67.89,13.0629,87.2095,93.4952,20.7605,60.4236,48.6163,27.0076,89.6655,108.0369
2025-12-16,673.2919,609.5236,248.8644,477.3576,188.398,80.4127,602.9762,93.4413,60.9954,66.3981,80.4131,42.1266,52.706,52.3867,37.6771,31.1964,52.95,97.8103,72.5663,94.3774,85.5983,81.2698,107.6721,81.61,77.804,77.9366,93.5446,24.348,395.89,57.73,21.8448,66.17,12.9377,86.5681,92.7033,20.5827,59.9365,48.3486,26.9786,89.6753,108.0467
2025-12-17,665.8832,598.2248,246.2155,475.1985,188.0141,79.004,600.2496,92.6833,60.5657,65.9755,79.3091,42.3336,52.328,52.0438,37.5679,30.6041,52.97,97.781,72.5467,94.3579,85.5203,81.2796,107.5552,81.5808,77.804,77.84,93.4387,24.3192,399.29,60.26,22.106,67.98,13.0917,86.8888,93.13,20.6617,59.8773,47.476,27.0366,89.6851,108.0565
2025-12-18,670.9115,606.8932,247.6794,475.9018,187.9058,80.0622,602.8969,93.3429,61.0443,66.5357,79.5378,42.5209,52.9249,52.4846,37.9252,30.7719,53.28,98.0252,72.7007,94.6023,85.9294,81.3384,107.9642,81.8113,77.9028,78.0526,93.7009,24.3916,398.57,59.32,21.9512,67.19,13.0147,86.432,92.614,20.5432,60.0252,47.8925,27.056,89.6998,108.076
2025-12-19,676.9923,614.8043,249.7507,477.5733,188.339,81.1686,608.5529,93.9729,61.4117,66.9287,80.1446,42.9251,53.4422,53.047,38.3123,30.7719,54.15,97.8821,72.5928,94.3895,85.6087,81.3237,107.6866,81.6746,77.8539,78.0147,93.6718,24.3723,399.02,60.93,22.106,68.03,13.111,86.1016,92.3064,20.4444,59.9266,48.1503,27.143,89.7293,108.0927
2025-12-22,681.2099,617.7513,252.5292,479.8661,189.7897,81.5859,613.0505,94.2092,61.6997,67.0663,80.0252,43.1716,53.7307,53.3866,38.3421,30.5745,54.19,97.8429,72.5732,94.2914,85.4229,81.2844,107.667,81.655,77.8441,78.0827,93.7589,24.4013,408.23,62.47,22.39,69.73,13.27,86.5439,92.8919,20.5531,60.2816,48.6312,27.03,89.7293,108.1124
2025-12-23,684.3233,620.6445,251.0354,480.6303,189.9085,82.1546,611.2594,94.79,62.1068,67.4594,80.7015,43.3589,54.0292,53.6363,38.2429,31.2458,54.47,97.8429,72.5634,94.2522,85.5598,81.245,107.7746,81.655,77.8245,78.1409,93.8363,24.411,413.64,64.84,22.64,70.3,13.4,86.4851,92.8224,20.5234,60.893,48.7353,26.94,89.7293,108.1124
2025-12-24,686.7305,622.4602,251.6628,483.3896,190.8684,82.3292,612.155,94.9081,62.2459,67.5675,80.5623,43.4575,54.1386,53.6163,38.2627,31.147,54.01,98.0586,72.7399,94.4973,86.0781,81.2942,108.195,81.9284,77.9126,78.2865,94.0491,24.4592,411.93,65.22,22.63,70.2,13.42,87.0539,93.4972,20.6716,60.9522,48.8147,26.95,89.7588,108.1419
2025-12-26,686.6609,622.4203,250.3781,483.4095,190.7794,82.3276,612.2943,95.0656,62.375,67.8033,80.5324,43.6152,54.5166,53.9559,38.6399,31.3247,53.84,98.0782,72.7399,94.5856,85.7945,81.3532,108.1852,81.9968,78.0006,78.2477,94.0008,24.4399,416.74,71.12,22.7,68.48,13.45,87.152,93.5964,20.7012,60.9719,48.8444,26.97,89.7883,108.1812
2025-12-29,684.2139,619.4074,248.8445,480.9877,190.5913,81.9085,608.5329,94.7802,62.2856,67.4102,80.6518,43.3983,54.3774,53.5464,38.1833,31.0187,53.47,98.1958,72.8477,94.7229,86.1172,81.3925,108.3319,82.0847,78.0593,78.2768,94.0298,24.4399,398.6,66.01,22.49,69.61,13.34,87.3285,93.775,20.7506,60.8634,48.5569,26.98,89.7883,108.1812
2025-12-30,683.3784,617.9708,247.0022,479.9951,190.3736,81.7671,606.4433,94.9377,62.3551,67.6755,80.5424,43.5955,54.5962,53.7461,38.3818,31.6883,53.64,98.1566,72.8183,94.6249,85.9118,81.4121,108.2048,82.0163,78.0789,78.3545,94.1362,24.4592,398.89,68.98,22.64,69.74,13.42,87.5051,93.9834,20.7802,60.8634,48.2354,27.05,89.7981,108.191
2025-12-31,678.3152,612.8629,245.1399,476.9976,189.0079,81.1302,600.3038,94.534,62.0373,67.4102,80.3037,43.3589,54.4271,53.6962,38.0046,31.4704,54.05,97.9213,72.6222,94.311,85.2274,81.3826,107.7452,81.782,78.0006,78.2768,94.0491,24.4592,396.31,64.42,22.36,69.16,13.25,86.7891,93.1697,20.6321,60.5084,47.7063,27.03,89.8079,108.2205
2026-01-02,679.5586,611.6757,247.7491,480.0348,190.8091,80.8541,608.2941,95.5283,62.7623,68.2258,80.8905,43.8321,55.9492,54.8648,39.5232,31.8963,54.56,97.8919,72.5928,94.2325,85.1002,81.4219,107.7159,81.7722,78.03,78.3157,94.0782,24.4592,398.28,65.75,22.39,68.96,13.28,86.8185,93.2689,20.6518,61.0804,48.7645,27.11,89.8472,108.2401
2026-01-05,684.0845,616.5342,251.6827,486.1292,192.6299,81.2283,616.3044,96.621,63.5071,68.727,82.6808,44.1772,56.566,55.2244,39.6324,32.4808,54.29,98.0782,72.7301,94.517,85.5207,81.4514,108.019,81.948,78.1082,78.5195,94.3297,24.5269,408.76,69.08,22.81,70.22,13.53,87.0147,93.4079,20.6419,60.9719,49.3535,27.07,89.8472,108.2598
2026-01-06,688.153,621.9514,255.0188,490.9331,194.2529,81.5243,625.1705,96.7687,63.6958,68.9628,82.6211,44.4138,56.9838,55.524,39.6126,32.7978,54.08,98.0586,72.7301,94.4483,85.3447,81.4613,108.019,81.9675,78.1082,78.539,94.3684,24.5365,413.18,73.71,22.8,68.51,13.54,87.6522,94.0628,20.7802,60.8437,49.8825,27.16,89.8571,108.2598
2026-01-07,685.9348,622.55,254.4213,486.3177,192.0065,81.7339,620.6528,96.4044,63.4376,68.5992,82.4719,43.8617,56.556,55.1844,38.9873,32.3916,54.2,98.1566,72.8085,94.6249,85.8434,81.4514,108.0972,81.9773,78.0789,78.5195,94.3394,24.5172,409.23,70.96,22.59,67.79,13.41,86.7989,93.0605,20.6222,60.4789,48.8843,27.2,89.8767,108.2794
2026-01-08,685.8651,619.0084,257.1997,488.8686,193.5305,81.1784,622.9514,96.4143,63.4971,68.5403,82.4122,43.9701,56.5759,55.2443,39.1064,32.5699,53.72,97.9801,72.681,94.3404,85.4131,81.4219,107.7941,81.8113,78.0495,78.5778,94.4168,24.5462,411.49,69.71,22.88,70.54,13.56,87.5737,93.8544,20.8,60.824,49.2836,27.27,89.8767,108.2893
2026-01-09,690.401,625.1738,259.1516,491.3401,194.7775,81.6574,628.2651,97.2707,64.0831,69.0513,84.1528,44.1575,56.8445,55.3642,39.0567,32.7482,53.18,98.1958,72.8379,94.4483,85.9803,81.3925,108.1852,81.9382,78.03,78.636,94.5135,24.5655,414.47,72.38,22.9,70.78,13.56,87.7503,94.0132,20.8691,60.9423,50.0422,27.33,89.8964,108.3187
2026-01-12,691.4852,625.6926,260.4164,492.2136,194.8566,81.9068,629.2005,97.8614,64.4704,69.4443,84.8291,44.4532,57.6404,56.2232,40.3371,32.6195,53.4,98.1468,72.7693,94.3306,85.7261,81.3925,108.0581,81.8601,78.0104,78.6749,94.5039,24.5655,422.23,77.23,23.19,71.65,13.76,87.8679,94.162,20.8889,60.9916,50.3916,27.28,89.9062,108.3286
2026-01-13,690.1026,624.7648,260.267,488.283,194.5498,81.6923,630.5537,97.3003,64.1129,69.1987,83.9936,44.3448,57.2126,55.8936,39.95,32.3223,53.04,98.2351,72.8281,94.4483,85.8727,81.4121,108.2928,82.0261,78.0887,78.6749,94.5329,24.5655,421.63,78.6,23.37,73.48,13.86,88.3583,94.6979,20.9975,60.6465,50.6512,27.35,89.916,108.3286
2026-01-14,686.7106,618.0905,262.0994,487.9257,195.6285,80.6762,631.1807,97.7531,64.4207,69.3952,84.5805,44.6405,57.4514,56.0134,39.7416,32.8473,53.25,98.3821,72.9752,94.6445,86.3714,81.4318,108.5666,82.1237,78.118,78.6749,94.5619,24.5559,425.94,84.56,23.39,72.61,13.88,89.1233,95.6108,21.2049,60.9621,50.6013,27.33,89.9259,108.3384
2026-01-15,688.5807,620.3153,264.4098,490.8041,196.351,80.7527,638.6138,97.7137,64.5101,69.2576,84.9584,44.4532,57.7896,56.2731,39.7019,33.0454,53.22,98.2546,72.8673,94.4483,86.3519,81.3728,108.4297,81.9968,78.0691,78.6749,94.5619,24.5655,423.33,83.32,23.2,71.13,13.77,89.7412,96.2856,21.3234,60.9916,51.32,27.43,89.9259,108.3482
2026-01-16,688.0037,619.7965,264.6587,489.9294,196.3114,80.6696,636.6933,97.9795,64.6888,69.4148,85.0181,44.542,57.5708,55.9335,39.0071,32.8572,52.85,98.088,72.7497,94.0854,85.8532,81.3532,108.1168,81.8113,78.03,78.7234,94.6393,24.5848,421.29,81.02,23.16,71.65,13.73,90.8397,97.5558,21.5901,61.3762,51.4797,27.43,89.9652,108.3777
2026-01-20,673.9982,606.6276,261.4919,481.4498,193.6987,78.5875,628.0561,96.493,63.8249,68.3732,83.2676,44.0687,57.0137,55.4741,38.5803,33.303,51.73,97.7154,72.4849,93.7127,84.7287,81.363,107.4617,81.5183,78.0202,78.5195,94.4168,24.5462,437.23,85.39,23.48,71.86,13.93,89.1528,95.6704,21.2345,61.2579,50.4316,27.21,89.9652,108.3875
2026-01-21,681.7769,614.8282,266.6803,487.3279,196.4004,79.3325,639.2805,97.4873,64.5597,69.1004,84.3219,44.5222,57.9587,56.0434,39.0468,34.6898,51.55,98.039,72.6908,93.9579,85.374,81.4023,108.107,81.8406,78.0887,78.7525,94.678,24.5848,443.6,83.96,23.75,73.34,14.08,89.5059,95.9085,21.274,61.603,51.5596,27.27,89.975,108.4072
2026-01-22,685.338,619.2977,268.672,490.1974,196.7171,79.9877,639.4397,97.8712,64.9073,69.3952,84.4014,44.4335,58.3965,56.4829,39.1858,35.611,51.8,98.0586,72.7203,93.9481,85.7456,81.3728,108.3124,81.8601,78.0789,78.8108,94.7361,24.6041,451.79,87.13,23.74,71.82,14.09,88.6231,95.0254,21.0173,61.9876,51.5795,27.15,89.9848,108.4072
2026-01-23,685.5865,621.2531,263.7126,487.457,195.5394,80.4052,633.0116,98.4127,65.3244,69.8767,84.103,44.9265,58.7646,56.7026,39.1461,36.2449,51.24,98.1468,72.7987,94.105,85.9803,81.4023,108.3808,81.9187,78.118,78.772,94.6877,24.5848,458.0,92.91,24.18,73.95,14.34,88.7997,95.3032,21.0666,62.1651,51.0105,26.91,90.0143,108.4366
2026-01-26,689.0681,623.9866,262.8861,490.5648,196.2025,80.9506,632.6932,98.9049,65.6223,70.4466,84.1727,45.1828,58.864,56.8624,39.156,36.2648,51.44,98.2939,72.8869,94.2423,86.391,81.4318,108.4688,81.9968,78.1474,78.8108,94.7361,24.6041,464.7,98.34,24.29,73.48,14.42,88.682,95.204,21.0173,62.5201,51.0305,26.78,90.0143,108.4464
2026-01-27,691.8135,629.6432,263.633,486.5931,196.153,81.4695,632.6335,100.4996,66.6949,71.5767,85.3761,45.8433,60.028,57.5716,39.6423,37.5327,51.69,98.2252,72.8281,94.1345,85.8532,81.4514,108.3515,81.987,78.1865,78.8011,94.7264,24.5945,476.1,101.59,24.62,75.66,14.62,88.6526,95.2933,21.0271,63.5358,51.0804,26.47,90.0241,108.4661
2026-01-28,691.7438,631.7283,262.2089,486.6627,196.2322,81.4246,631.1906,99.4365,66.2579,70.6333,84.7495,45.587,60.4359,57.7913,40.1982,37.9685,51.49,98.186,72.7987,94.056,85.6576,81.4514,108.195,81.9382,78.1865,78.6749,94.5716,24.5752,494.56,105.6,24.94,76.62,14.82,87.7404,94.3506,20.8,63.4569,50.8109,26.63,90.034,108.4661
2026-01-29,690.3712,627.9472,262.2786,486.7421,197.5187,80.6762,630.0264,100.1059,66.6055,71.0952,85.6248,45.7842,60.1275,57.5716,40.4761,37.7605,51.61,98.186,72.8085,94.1541,85.6772,81.4809,108.2243,81.987,78.2452,78.6652,94.5813,24.5559,495.9,105.57,25.3,79.14,15.02,88.9664,95.5314,21.116,63.8908,51.1104,26.59,90.0536,108.4759
2026-01-30,688.3121,620.405,258.574,485.5704,197.677,80.0809,624.4739,99.1707,65.7415,70.4859,85.2568,45.5081,58.7944,56.403,39.3148,36.6907,51.74,98.1664,72.7791,94.0952,85.198,81.5497,108.1168,81.9773,78.3137,78.7525,94.6393,24.5655,444.95,75.44,24.43,79.52,14.52,89.0547,95.4719,21.1457,63.5161,50.6612,26.85,90.0733,108.5054
2026-02-02,691.7339,624.665,261.0935,490.535,199.3594,80.2921,629.5687,99.8204,65.9997,71.1148,85.4259,45.8828,58.9735,56.7126,38.8781,37.0968,53.28,98.0533,72.7053,93.9102,84.9546,81.5102,108.0167,81.8792,78.2518,78.8003,94.7561,24.5752,427.13,72.44,23.54,75.33,13.97,88.1328,94.4994,20.9679,63.0724,51.35,26.99,90.0871,108.5271
2026-02-03,685.885,615.0677,261.691,488.8272,200.3688,78.7339,630.7527,99.8696,66.2579,70.7906,86.2116,45.8137,59.2918,56.6826,38.4314,37.6813,53.15,98.0631,72.725,93.9988,85.1607,81.5004,108.0658,81.8988,78.242,78.7516,94.6685,24.5655,454.29,76.96,24.15,77.47,14.33,87.9366,94.2712,21.037,63.9599,52.2983,26.92,90.0871,108.5369
2026-02-04,682.5627,604.323,259.4404,491.25,201.4871,77.7228,635.1709,100.1945,66.3373,70.9871,87.0172,46.3856,58.496,56.343,37.9848,36.6313,53.44,98.0041,72.6955,93.9791,84.9448,81.5398,107.9283,81.8694,78.2715,78.654,94.4934,24.5267,453.97,79.18,24.19,77.88,14.36,89.2018,95.6208,21.3728,63.8021,52.9272,27.01,90.1068,108.5369
2026-02-05,674.038,595.6236,254.7699,485.4513,200.349,76.3109,631.8076,98.7671,65.4436,69.8767,85.6347,45.2912,58.2273,55.9735,37.9153,36.5619,52.95,98.4271,73.0103,94.5301,85.8675,81.668,108.4485,82.1929,78.4384,78.5662,94.4447,24.5072,441.88,66.69,23.76,76.69,14.12,89.0743,95.4024,21.3728,64.019,52.7475,27.09,90.1068,108.5665
2026-02-06,686.9692,608.2139,263.9218,497.4855,204.2481,77.9256,652.087,101.0115,66.9034,71.2622,88.9169,46.2377,59.7594,57.192,38.9277,37.2058,53.28,98.4861,73.0201,94.5301,85.9264,81.668,108.5074,82.2224,78.4286,78.8394,94.7755,24.5849,455.46,70.19,24.01,76.99,14.26,90.4768,96.9108,21.6987,64.8178,54.5943,27.01,90.1364,108.5862
2026-02-09,690.2817,612.8729,265.7741,497.6742,203.882,78.7239,652.4352,102.37,67.8965,71.9501,90.7967,46.356,60.1971,57.6814,39.1064,38.0577,53.44,98.5156,73.0398,94.5498,85.9067,81.6877,108.5074,82.2518,78.4384,78.9467,94.9118,24.6044,467.03,76.04,24.25,78.02,14.4,90.8593,97.3077,21.758,65.5081,54.7939,26.79,90.1364,108.6059
2026-02-10,688.4613,610.0295,265.0571,498.3494,203.694,78.3431,652.1268,102.6161,68.0653,71.7634,92.5969,46.0799,60.2866,57.9411,39.2354,37.9586,53.74,98.8008,73.2562,94.9631,86.8981,81.7369,108.7626,82.3792,78.4973,78.8686,94.8631,24.5849,462.4,73.41,24.14,78.03,14.34,92.0755,98.558,22.074,65.6757,55.1633,26.8,90.1462,108.6059
2026-02-11,688.3022,611.6657,263.8521,497.7834,204.6836,77.9988,650.485,103.3053,68.5718,72.0385,93.4622,46.7602,61.2417,58.4405,39.1758,38.7907,53.53,98.5746,73.1086,94.6974,86.4368,81.6581,108.6448,82.3106,78.4384,78.8589,94.8534,24.5947,467.63,76.56,24.37,78.89,14.49,91.5655,98.171,22.1827,66.5139,55.5426,26.83,90.1659,108.6158
2026-02-12,677.6687,599.2251,258.4645,491.1705,202.4866,76.5221,641.3204,102.5276,68.0256,71.3802,92.8654,46.3461,60.5453,57.6914,38.3719,38.127,53.11,99.0172,73.4431,95.278,87.5852,81.7369,109.1552,82.5655,78.5268,78.8199,94.7464,24.5655,451.39,67.73,23.8,76.38,14.16,91.4576,98.1115,22.2222,66.4548,54.5344,26.82,90.1659,108.6256
2026-02-13,678.1461,600.502,261.8703,491.7762,203.9908,76.1612,647.45,102.6161,68.2838,71.4588,93.3428,46.5827,60.804,57.6814,38.0443,37.7011,52.89,99.332,73.6595,95.6519,88.0662,81.8651,109.5183,82.8302,78.6544,78.8784,94.8534,24.5849,462.62,69.72,23.88,76.22,14.17,92.7718,99.4511,22.5284,67.4014,55.0235,26.82,90.2054,108.6749
2026-02-17,679.2403,599.8835,261.95,492.3422,203.7137,76.419,648.5446,102.5965,68.105,71.9599,91.3735,46.7503,60.5552,57.7214,38.2329,37.3841,53.27,99.3418,73.6497,95.642,88.2134,81.8355,109.6262,82.8694,78.6446,78.8394,94.7658,24.5655,448.2,66.37,23.59,75.73,14.03,93.6545,100.4335,22.7753,67.6677,54.6841,26.91,90.2152,108.6848
2026-02-18,682.6621,604.363,262.896,493.484,204.3966,76.9096,651.4005,102.7146,68.3334,72.1565,90.8862,47.2038,60.8736,57.8812,38.4314,37.6714,53.32,99.2041,73.571,95.4452,87.8797,81.7862,109.5183,82.8008,78.6151,78.9369,94.902,24.5849,458.28,70.09,24.21,79.4,14.41,92.5561,99.2428,22.3901,67.0366,54.6941,27.08,90.2251,108.6848
2026-02-19,680.8616,602.0483,263.5035,490.8826,203.9809,76.7,651.2711,102.4291,68.3136,71.842,90.7072,47.0067,60.7244,57.5216,38.3223,38.2459,52.3,99.2238,73.6005,95.5338,87.968,81.7862,109.6066,82.8596,78.6446,78.9662,94.9215,24.5947,459.56,71.01,24.43,81.19,14.53,92.3599,99.0641,22.3605,66.9971,55.1932,27.12,90.2251,108.7045
2026-02-20,685.7856,607.3758,263.5135,493.1821,204.733,77.3353,655.3608,103.2659,69.0385,72.5495,90.9757,47.3616,62.0176,58.4605,38.5208,38.9987,53.42,99.2434,73.5906,95.5338,87.7619,81.7961,109.5183,82.8792,78.6446,79.0247,94.9896,24.6044,468.62,76.62,24.6,80.85,14.64,93.0563,99.7687,22.5382,67.6085,55.5426,27.09,90.2546,108.7242
2026-02-23,678.7828,599.9932,259.4105,485.1592,203.1101,76.3774,643.9275,102.8426,68.7009,72.2449,90.8961,47.2137,61.3312,57.9911,38.3917,38.4044,52.61,99.4402,73.748,95.8782,88.0858,81.8651,109.636,83.0459,78.7428,78.8979,94.8728,24.5655,481.28,80.57,24.75,80.9,14.71,93.0661,99.7389,22.5975,67.7268,54.764,27.09,90.2546,108.734
2026-02-24,683.7165,606.438,262.2388,488.9171,204.0205,77.1524,649.9974,103.0296,68.9789,72.4218,90.737,47.3024,62.2962,58.6103,38.084,39.0978,52.67,99.4303,73.7087,95.8585,88.2429,81.8651,109.6066,82.9674,78.7035,78.8394,94.7658,24.5558,474.61,79.08,24.72,80.76,14.7,93.3015,99.987,22.6271,67.9241,55.5526,27.11,90.2744,108.7439
2026-02-25,689.4859,615.2273,263.4836,491.9294,204.5054,78.2133,652.4054,104.014,69.7734,73.0605,91.9405,47.9728,62.9826,58.9399,38.1337,39.2167,52.74,99.3811,73.689,95.7798,88.2527,81.8454,109.5772,82.9282,78.6839,78.9467,94.9312,24.5849,473.42,80.04,24.75,79.73,14.71,93.0465,99.6,22.5679,68.1805,54.9736,27.08,90.2842,108.7538
2026-02-26,685.6562,607.8048,264.8878,491.9692,204.7825,77.4051,654.8931,103.9254,69.823,72.9426,91.9802,47.9235,62.3857,58.2008,37.1113,38.7313,52.58,99.5385,73.7972,96.0356,88.606,81.8749,109.6459,83.0165,78.7232,78.8784,94.8534,24.5849,477.48,80.45,24.76,79.77,14.72,93.684,100.2748,22.6963,68.2889,55.2331,27.1,90.2941,108.7636
2026-02-27,682.3637,605.8594,260.3268,486.7996,205.1091,76.6418,649.5994,103.7384,69.7535,72.6183,91.8708,47.9925,62.2564,58.031,37.0022,38.3648,52.27,99.7352,73.9448,96.4194,89.1459,81.9833,109.6066,83.0557,78.7526,78.7516,94.6296,24.5267,483.75,84.99,25.1,81.95,14.92,93.8507,100.503,22.7456,68.4073,54.9936,27.08,90.3138,108.7932
2026-03-02,682.7517,606.6575,262.7168,486.3224,204.6638,76.8697,655.112,101.6908,68.532,71.1836,89.7126,47.4404,61.182,57.1721,36.625,38.2756,50.95,99.3366,73.6468,95.8401,88.2507,81.8381,109.2353,82.7831,78.6147,78.7065,94.5856,24.5306,490.0,81.57,25.81,87.19,15.36,94.0861,100.761,22.8444,68.0325,55.2731,27.33,90.3266,108.807
2026-03-03,676.7337,600.1628,258.1657,482.6838,202.1501,76.389,643.818,98.5308,66.1487,68.9039,86.3608,46.0996,58.1179,55.1644,35.7913,36.4728,50.22,99.2281,73.5679,95.7316,88.0734,81.8282,109.1861,82.7438,78.5753,78.5496,94.3703,24.4719,468.14,74.68,25.91,90.2,15.42,93.5859,100.1855,22.7061,66.8295,54.165,27.46,90.3365,108.8169
2026-03-04,681.5082,609.3112,260.6753,484.8908,202.8627,77.164,643.7484,99.8007,66.9133,69.7883,88.1113,46.5729,58.7447,55.514,35.9401,37.1365,50.27,99.1886,73.5185,95.5342,87.7977,81.7788,109.2846,82.7339,78.5753,78.8241,94.703,24.5501,471.8,75.34,26.14,91.56,15.56,93.7036,100.2847,22.7456,67.2042,54.185,27.41,90.3464,108.8169
2026-03-05,677.7085,607.4756,255.696,477.0369,200.2303,77.2139,634.8326,97.6153,65.3343,68.3143,85.4259,45.587,57.332,54.7849,35.3148,36.0171,50.37,98.9025,73.3508,95.2381,87.4431,81.7195,108.8513,82.488,78.4866,78.5104,94.2921,24.4719,466.13,74.27,26.52,96.31,15.8,92.762,99.4114,22.5086,66.366,52.9322,27.48,90.3563,108.8367
2026-03-06,668.8257,598.3372,249.8503,472.4539,197.9541,76.1778,620.006,96.749,64.8279,67.7935,84.3119,45.3701,57.0236,54.4053,35.5531,35.9379,49.99,98.7841,73.2521,95.1789,87.1181,81.759,108.4869,82.2814,78.4275,78.128,93.8323,24.3938,473.51,75.94,27.51,108.77,16.38,91.7518,98.2603,22.2815,66.1688,51.4897,27.47,90.3761,108.8663
2026-03-09,674.6846,606.3283,252.569,475.0884,198.3896,77.179,626.1357,97.4479,65.4535,68.1079,85.1772,45.6363,58.1478,55.0646,36.2081,36.7501,49.98,99.0998,73.4593,95.475,87.8764,81.7985,109.1368,82.5864,78.5162,78.5986,94.341,24.4817,472.53,78.26,27.14,104.33,16.19,91.9578,98.4687,22.3111,66.2082,52.1086,27.46,90.386,108.8762
2026-03-10,673.6003,606.3383,252.3101,474.9095,197.8453,77.0426,623.3495,97.6744,65.5131,68.157,85.9928,45.7546,58.3766,55.4441,36.3173,37.1761,49.93,98.7742,73.2324,95.1691,86.9409,81.7491,108.3884,82.2518,78.4373,78.4712,94.2236,24.4817,477.86,80.09,27.6,105.86,16.44,91.8205,98.3596,22.321,66.011,51.9789,27.45,90.3958,108.8861
2026-03-11,672.7548,606.2584,251.8022,472.0363,197.3208,77.0808,621.4489,97.4676,65.4039,68.0391,85.2667,45.656,58.5258,55.494,36.1287,37.2553,49.27,98.3302,72.9068,94.7349,85.8181,81.6701,107.5021,81.8386,78.2797,78.2947,94.0279,24.4329,476.24,77.91,28.13,108.05,16.76,90.8691,97.2581,22.0938,65.9025,51.889,27.55,90.3958,108.896
2026-03-12,662.5391,595.853,246.3848,464.7491,194.9556,75.7155,608.7519,95.9418,64.1228,67.0958,83.735,45.2321,56.6555,54.2455,35.8905,35.7794,48.52,97.9652,72.6404,94.4289,85.6507,81.5317,106.921,81.3565,77.994,77.7947,93.4018,24.3059,466.88,76.48,28.86,118.39,17.21,90.2414,96.5734,21.9457,65.6658,50.4116,27.68,90.4156,108.896
2026-03-13,658.789,592.3214,245.5681,463.6854,195.2228,74.8691,607.9956,94.7998,63.378,66.2212,82.9095,44.6898,56.5063,53.9559,35.9699,35.1553,48.06,97.8862,72.5713,94.3303,85.2272,81.5811,106.5271,81.1302,77.9151,77.6476,93.1865,24.2863,460.84,72.69,28.71,119.89,17.13,90.3886,96.752,21.9654,65.5771,50.0822,27.89,90.4453,108.9355
2026-03-16,665.4934,598.9657,247.8885,467.5527,196.7072,75.7621,612.364,96.5718,64.7385,67.312,84.6103,45.4588,58.0781,54.9547,36.6052,36.1855,48.56,98.271,72.8476,94.7546,85.8871,81.68,107.0392,81.4549,78.0235,77.8927,93.5779,24.3547,460.43,73.22,28.31,115.03,16.9,91.1437,97.4962,22.1531,66.3167,50.5913,27.73,90.4453,108.9454
2026-03-17,667.244,601.8888,249.4568,468.1491,197.2614,75.9351,617.9363,96.8376,64.957,67.6068,84.6202,45.6461,58.4462,55.1944,36.6151,36.3638,48.52,98.4684,72.9956,94.9224,86.1234,81.6898,107.6399,81.8386,78.1713,78.2457,93.9496,24.4426,459.27,71.66,28.76,118.84,17.17,91.5459,97.8893,22.2123,66.5041,50.7809,27.68,90.4551,108.9552
